0.4199999, 0, 0, 5.948032, 1.563143, 0, 419.7378, -1478.245, -3.908116, 0.01207565, 0.1239967, 28.89945, 2.06354, 1.627834, 11.79117
 
2.989998, -0.2725915, 0.002329852, 23.56796, 0, 0.0420994713280564190797918251, 10225.93, -1632.969, -3.908116, 0.01207565, 0.1239967, 144.7047, 2.060586, 1.539592, 10.13741
 
2.999998, -0.2822967, -0.0003960635, 23.54107, 0, 0.0447385675000476615854412353, 10204.08, -1632.969, -3.908116, 0.01207565, 0.1239967, 144.5604, 2.060401, 1.539592, 10.13741
 
3.009998, -0.2888897, -0.003219031, 23.5142, 0, 0.0469282570880432266819969750, 10182.27, -1632.969, -3.908116, 0.01207565, 0.1239967, 144.4163, 2.060249, 1.539592, 10.13741
 
3.019998, -0.2924173, -0.006107928, 23.48735, 0, 0.0486607069897548979119754514, 10160.5, -1632.969, -3.908116, 0.01207565, 0.1239967, 144.2723, 2.060128, 1.539592, 10.13741
 
3.029998, -0.2929382, -0.0090321, 23.46053, 0, 0.0499302032788637883177955399, 10138.78, -1632.969, -3.908116, 0.01207565, 0.1239967, 144.1283, 2.060039, 1.539592, 10.13741
 
3.039998, -0.2905292, -0.01196148, 23.43374, 0, 0.0507344698034021775009047749, 10117.09, -1632.969, -3.908116, 0.01207565, 0.1239967, 143.9845, 2.059983, 1.539592, 10.13741
 
3.049998, -0.2853312, -0.01486677, 23.40697, 0, 0.0510818890816513942560796350, 10095.45, -1632.969, -3.908116, 0.01207565, 0.1239967, 143.8407, 2.059959, 1.539592, 10.13741
 
3.059998, -0.2774625, -0.01772009, 23.38024, 0, 0.0509781750399293836849146666, 10073.84, -1632.969, -3.908116, 0.01207565, 0.1239967, 143.697, 2.059966, 1.539592, 10.13741
 
3.069998, -0.2670974, -0.02049471, 23.35352, 0, 0.0504387427212164718629182697, 10052.28, -1632.969, -3.908116, 0.01207565, 0.1239967, 143.5535, 2.060004, 1.539592, 10.13741
 
3.079998, -0.2544151, -0.02316568, 23.32683, 0, 0.0494808123924677302321700010, 10030.76, -1632.969, -3.908116, 0.01207565, 0.1239967, 143.41, 2.060071, 1.539592, 10.13741
 
3.089998, -0.2396019, -0.02570984, 23.30017, 0, 0.0481236764038079168842586761, 10009.27, -1632.969, -3.908116, 0.01207565, 0.1239967, 143.2666, 2.060165, 1.539592, 10.13741
 
3.099998, -0.2228802, -0.02810585, 23.27354, 0, 0.0463935654444629142746984804, 9987.837, -1632.969, -3.908116, 0.01207565, 0.1239967, 143.1234, 2.060286, 1.539592, 10.13741
 
3.109998, -0.2044594, -0.03033466, 23.24693, 0, 0.0443158154404721406694364276, 9966.44, -1632.969, -3.908116, 0.01207565, 0.1239967, 142.9803, 2.060431, 1.539592, 10.13741
 
3.119998, -0.1845798, -0.03237925, 23.22035, 0, 0.0419217431033891565269342842, 9945.086, -1632.969, -3.908116, 0.01207565, 0.1239967, 142.8372, 2.060598, 1.539592, 10.13741
 
3.129997, -0.1634665, -0.03422505, 23.1938, 0, 0.0392414878247844568217094923, 9923.772, -1632.969, -3.908116, 0.01207565, 0.1239967, 142.6943, 2.060786, 1.539592, 10.13741
 
3.139997, -0.1413658, -0.03585972, 23.16728, 0, 0.0363097413001635063973911362, 9902.502, -1632.969, -3.908116, 0.01207565, 0.1239967, 142.5514, 2.060991, 1.539592, 10.13741
 
3.149997, -0.1185377, -0.03727337, 23.14078, 0, 0.0331646329993832506086324848, 9881.273, -1632.969, -3.908116, 0.01207565, 0.1239967, 142.4087, 2.061211, 1.539592, 10.13741
 
3.159997, -0.09521252, -0.03845875, 23.11431, 0, 0.0298406348515524430825378625, 9860.084, -1632.969, -3.908116, 0.01207565, 0.1239967, 142.2661, 2.061443, 1.539592, 10.13741
 
3.169997, -0.07163168, -0.03941087, 23.08787, 0, 0.0263751385393379151948724448, 9838.938, -1632.969, -3.908116, 0.01207565, 0.1239967, 142.1236, 2.061686, 1.539592, 10.13741
 
3.179997, -0.04803197, -0.04012719, 23.06145, 0, 0.0228058810926020478376443752, 9817.834, -1632.969, -3.908116, 0.01207565, 0.1239967, 141.9812, 2.061937, 1.539592, 10.13741
 
3.189997, -0.0246452, -0.04060751, 23.03506, 0, 0.0191708664004032620177842407, 9796.77, -1632.969, -3.908116, 0.01207565, 0.1239967, 141.8388, 2.062192, 1.539592, 10.13741
 
3.199997, -0.001688509, -0.04085396, 23.0087, 0, 0.0155067248118195525389568595, 9775.744, -1632.969, -3.908116, 0.01207565, 0.1239967, 141.6966, 2.062449, 1.539592, 10.13741
 
3.209997, 0.02062001, -0.04087085, 22.98236, 0, 0.0118512137635928682040780513, 9754.763, -1632.969, -3.908116, 0.01207565, 0.1239967, 141.5545, 2.062706, 1.539592, 10.13741
 
3.219997, 0.04209032, -0.04066465, 22.95605, 0, 0.0082384692561967184364824455, 9733.823, -1632.969, -3.908116, 0.01207565, 0.1239967, 141.4125, 2.06296, 1.539592, 10.13741
 
3.229997, 0.0625413, -0.04024375, 22.92977, 0, 0.0047019993861135920760684439, 9712.922, -1632.969, -3.908116, 0.01207565, 0.1239967, 141.2706, 2.063209, 1.539592, 10.13741
 
3.239997, 0.08179228, -0.03961834, 22.90351, 0, 0.0012760684032072352729661169, 9692.063, -1632.969, -3.908116, 0.01207565, 0.1239967, 141.1288, 2.06345, 1.539592, 10.13741
 
3.249997, 0.099686, -0.03880041, 22.87729, 0, -0.0020091891672078080580212301, 9671.247, -1632.969, -3.908116, 0.01207565, 0.1239967, 140.9872, 2.063399, 1.539592, 10.13741
 
3.259997, 0.1160698, -0.03780355, 22.85109, 0, -0.0051263855658258414640726454, 9650.472, -1632.969, -3.908116, 0.01207565, 0.1239967, 140.8456, 2.063179, 1.539592, 10.13741
 
3.269997, 0.1308405, -0.03664285, 22.82492, 0, -0.0080512643905444881984646181, 9629.738, -1632.969, -3.908116, 0.01207565, 0.1239967, 140.7041, 2.062973, 1.539592, 10.13741
 
3.279997, 0.1438888, -0.03533445, 22.79877, 0, -0.0107575572778981515253683952, 9609.041, -1632.969, -3.908116, 0.01207565, 0.1239967, 140.5628, 2.062783, 1.539592, 10.13741
 
3.289997, 0.1551506, -0.03389556, 22.77265, 0, -0.0132258682736031730343256261, 9588.384, -1632.969, -3.908116, 0.01207565, 0.1239967, 140.4215, 2.062609, 1.539592, 10.13741
 
3.299997, 0.16457, -0.03234406, 22.74655, 0, -0.0154378249068814189232527156, 9567.766, -1632.969, -3.908116, 0.01207565, 0.1239967, 140.2803, 2.062454, 1.539592, 10.13741
 
3.309997, 0.1721233, -0.03069836, 22.72048, 0, -0.0173801627059219004458690340, 9547.19, -1632.969, -3.908116, 0.01207565, 0.1239967, 140.1392, 2.062317, 1.539592, 10.13741
 
3.319997, 0.1778033, -0.02897713, 22.69444, 0, -0.0190422716630358167931764882, 9526.654, -1632.969, -3.908116, 0.01207565, 0.1239967, 139.9983, 2.062201, 1.539592, 10.13741
 
3.329997, 0.1816018, -0.02719909, 22.66842, 0, -0.0204133785154966936417316819, 9506.156, -1632.969, -3.908116, 0.01207565, 0.1239967, 139.8574, 2.062104, 1.539592, 10.13741
 
3.339997, 0.1835436, -0.02538308, 22.64243, 0, -0.0214882402649792469699258520, 9485.698, -1632.969, -3.908116, 0.01207565, 0.1239967, 139.7166, 2.062029, 1.539592, 10.13741
 
3.349997, 0.1836761, -0.02354764, 22.61645, 0, -0.0222656011035013728204874382, 9465.277, -1632.969, -3.908116, 0.01207565, 0.1239967, 139.5759, 2.061975, 1.539592, 10.13741
 
3.359997, 0.1820483, -0.02171088, 22.59051, 0, -0.0227448331270720192147806606, 9444.896, -1632.969, -3.908116, 0.01207565, 0.1239967, 139.4353, 2.061941, 1.539592, 10.13741
 
3.369997, 0.1787357, -0.0198904, 22.56459, 0, -0.0229300805020321292118016675, 9424.555, -1632.969, -3.908116, 0.01207565, 0.1239967, 139.2948, 2.061928, 1.539592, 10.13741
 
3.379997, 0.1738205, -0.01810304, 22.5387, 0, -0.0228270885498998284160678461, 9404.251, -1632.969, -3.908116, 0.01207565, 0.1239967, 139.1544, 2.061935, 1.539592, 10.13741
 
3.389997, 0.1673905, -0.01636484, 22.51283, 0, -0.0224429996785733330845611945, 9383.986, -1632.969, -3.908116, 0.01207565, 0.1239967, 139.0141, 2.061962, 1.539592, 10.13741
 
3.399997, 0.1595534, -0.01469093, 22.48699, 0, -0.0217889434862940395386009140, 9363.759, -1632.969, -3.908116, 0.01207565, 0.1239967, 138.8739, 2.062008, 1.539592, 10.13741
 
3.409997, 0.1504139, -0.0130954, 22.46117, 0, -0.0208760495713033440995062057, 9343.568, -1632.969, -3.908116, 0.01207565, 0.1239967, 138.7337, 2.062072, 1.539592, 10.13741
 
3.419997, 0.1401058, -0.01159126, 22.43538, 0, -0.0197210829701623345968523968, 9323.419, -1632.969, -3.908116, 0.01207565, 0.1239967, 138.5937, 2.062153, 1.539592, 10.13741
 
3.429997, 0.1287681, -0.0101902, 22.4096, 0, -0.0183424255722090577052019481, 9303.305, -1632.969, -3.908116, 0.01207565, 0.1239967, 138.4538, 2.06225, 1.539592, 10.13741
 
3.439997, 0.1165234, -0.008902518, 22.38386, 0, -0.0167563557884115359706874570, 9283.23, -1632.969, -3.908116, 0.01207565, 0.1239967, 138.3139, 2.062361, 1.539592, 10.13741
 
3.449997, 0.1035123, -0.007737284, 22.35814, 0, -0.0149828786399246854326448757, 9263.195, -1632.969, -3.908116, 0.01207565, 0.1239967, 138.1742, 2.062486, 1.539592, 10.13741
 
3.459997, 0.08988339, -0.00670216, 22.33244, 0, -0.0130441450097928422673979347, 9243.195, -1632.969, -3.908116, 0.01207565, 0.1239967, 138.0345, 2.062622, 1.539592, 10.13741
 
3.469997, 0.07577199, -0.005803327, 22.30676, 0, -0.0109607375908426903346275037, 9223.233, -1632.969, -3.908116, 0.01207565, 0.1239967, 137.8949, 2.062769, 1.539592, 10.13741
 
3.479997, 0.0613171, -0.005045607, 22.28111, 0, -0.0087545765114018542085086640, 9203.306, -1632.969, -3.908116, 0.01207565, 0.1239967, 137.7554, 2.062924, 1.539592, 10.13741
 
3.489997, 0.04667213, -0.004432436, 22.25549, 0, -0.0064507716520724868170864831, 9183.417, -1632.969, -3.908116, 0.01207565, 0.1239967, 137.616, 2.063086, 1.539592, 10.13741
 
3.499997, 0.03196338, -0.003965714, 22.22988, 0, -0.0040704645402333710714267803, 9163.565, -1632.969, -3.908116, 0.01207565, 0.1239967, 137.4767, 2.063254, 1.539592, 10.13741
 
3.509997, 0.01733794, -0.003646081, 22.2043, 0, -0.0016390586016023982115879688, 9143.752, -1632.969, -3.908116, 0.01207565, 0.1239967, 137.3374, 2.063425, 1.539592, 10.13741
 
3.519997, 0.002929396, -0.003472701, 22.17875, 0, 0.0008198669561723873073053751, 9123.972, -1632.969, -3.908116, 0.01207565, 0.1239967, 137.1983, 2.063483, 1.539592, 10.13741
 
3.529997, -0.01113247, -0.003443407, 22.15321, 0, 0.0032849283917477327614275616, 9104.229, -1632.969, -3.908116, 0.01207565, 0.1239967, 137.0592, 2.063309, 1.539592, 10.13741
 
3.539997, -0.02471708, -0.003554732, 22.1277, 0, 0.0057322673941516181839497391, 9084.525, -1632.969, -3.908116, 0.01207565, 0.1239967, 136.9202, 2.063137, 1.539592, 10.13741
 
3.549997, -0.03771756, -0.003801903, 22.10221, 0, 0.0081407312907095450719835136, 9064.857, -1632.969, -3.908116, 0.01207565, 0.1239967, 136.7813, 2.062967, 1.539592, 10.13741
 
3.559997, -0.05003657, -0.004179078, 22.07675, 0, 0.0104902224444278230337454977, 9045.224, -1632.969, -3.908116, 0.01207565, 0.1239967, 136.6425, 2.062802, 1.539592, 10.13741
 
3.569997, -0.06158461, -0.004679444, 22.05131, 0, 0.0127614359471016060788779629, 9025.628, -1632.969, -3.908116, 0.01207565, 0.1239967, 136.5038, 2.062642, 1.539592, 10.13741
 
3.579997, -0.07229014, -0.00529529, 22.02589, 0, 0.0149377417615279296460116037, 9006.07, -1632.969, -3.908116, 0.01207565, 0.1239967, 136.3652, 2.062489, 1.539592, 10.13741
 
3.589997, -0.08205875, -0.006018191, 22.0005, 0, 0.0169979889417681136492015116, 8986.547, -1632.969, -3.908116, 0.01207565, 0.1239967, 136.2266, 2.062344, 1.539592, 10.13741
 
3.599997, -0.09085274, -0.006838778, 21.97513, 0, 0.0189306303334267749917347967, 8967.061, -1632.969, -3.908116, 0.01207565, 0.1239967, 136.0881, 2.062208, 1.539592, 10.13741
 
3.609997, -0.09861045, -0.007747306, 21.94978, 0, 0.0207195445015336384245380303, 8947.609, -1632.969, -3.908116, 0.01207565, 0.1239967, 135.9498, 2.062083, 1.539592, 10.13741
 
3.619997, -0.1053093, -0.00873341, 21.92446, 0, 0.0223553442814224768670063007, 8928.193, -1632.969, -3.908116, 0.01207565, 0.1239967, 135.8114, 2.061968, 1.539592, 10.13741
 
3.629997, -0.110907, -0.009786503, 21.89916, 0, 0.0238248907820805276661859105, 8908.815, -1632.969, -3.908116, 0.01207565, 0.1239967, 135.6732, 2.061865, 1.539592, 10.13741
 
3.639997, -0.1154021, -0.01089557, 21.87388, 0, 0.0251222189155927970250369494, 8889.474, -1632.969, -3.908116, 0.01207565, 0.1239967, 135.5351, 2.061774, 1.539592, 10.13741
 
3.649997, -0.1187776, -0.01204959, 21.84862, 0, 0.0262384752356854520447949187, 8870.166, -1632.969, -3.908116, 0.01207565, 0.1239967, 135.3971, 2.061696, 1.539592, 10.13741
 
3.659997, -0.1210329, -0.01323737, 21.82339, 0, 0.0271677731424423804257493806, 8850.895, -1632.969, -3.908116, 0.01207565, 0.1239967, 135.2591, 2.061631, 1.539592, 10.13741
 
3.669997, -0.1221982, -0.0144477, 21.79818, 0, 0.0279097829862681229031187875, 8831.66, -1632.969, -3.908116, 0.01207565, 0.1239967, 135.1213, 2.061579, 1.539592, 10.13741
 
3.679997, -0.1222866, -0.01566968, 21.77299, 0, 0.0284612553640096133914540297, 8812.461, -1632.969, -3.908116, 0.01207565, 0.1239967, 134.9835, 2.06154, 1.539592, 10.13741
 
3.689997, -0.12133, -0.01689255, 21.74784, 0, 0.0288224414372623308262228412, 8793.299, -1632.969, -3.908116, 0.01207565, 0.1239967, 134.8458, 2.061515, 1.539592, 10.13741
 
3.699997, -0.1193665, -0.01810585, 21.7227, 0, 0.0289949266636043093574716187, 8774.173, -1632.969, -3.908116, 0.01207565, 0.1239967, 134.7082, 2.061503, 1.539592, 10.13741
 
3.709997, -0.1164475, -0.01929951, 21.69759, 0, 0.0289829650925747691644600089, 8755.085, -1632.969, -3.908116, 0.01207565, 0.1239967, 134.5707, 2.061503, 1.539592, 10.13741
 
3.719997, -0.11262, -0.02046399, 21.6725, 0, 0.0287902770553206932206050086, 8736.033, -1632.969, -3.908116, 0.01207565, 0.1239967, 134.4333, 2.061517, 1.539592, 10.13741
 
3.729997, -0.1079483, -0.02159019, 21.64743, 0, 0.0284240834477393362562158512, 8717.016, -1632.969, -3.908116, 0.01207565, 0.1239967, 134.296, 2.061543, 1.539592, 10.13741
 
3.739997, -0.1025079, -0.02266967, 21.62239, 0, 0.0278940225960928752153584714, 8698.036, -1632.969, -3.908116, 0.01207565, 0.1239967, 134.1588, 2.06158, 1.539592, 10.13741
 
3.749997, -0.09634746, -0.02369475, 21.59737, 0, 0.0272051491275097494540441876, 8679.091, -1632.969, -3.908116, 0.01207565, 0.1239967, 134.0216, 2.061628, 1.539592, 10.13741
 
3.759997, -0.08956022, -0.02465822, 21.57238, 0, 0.0263711356513949588310693470, 8660.184, -1632.969, -3.908116, 0.01207565, 0.1239967, 133.8846, 2.061687, 1.539592, 10.13741
 
3.769997, -0.08221223, -0.02555382, 21.54741, 0, 0.0254010710780189807371868660, 8641.311, -1632.969, -3.908116, 0.01207565, 0.1239967, 133.7477, 2.061754, 1.539592, 10.13741
 
3.779997, -0.0743864, -0.02637595, 21.52246, 0, 0.0243075291848026310445782397, 8622.473, -1632.969, -3.908116, 0.01207565, 0.1239967, 133.6108, 2.061831, 1.539592, 10.13741
 
3.789997, -0.06616176, -0.02711981, 21.49755, 0, 0.0231028482851700811334365460, 8603.674, -1632.969, -3.908116, 0.01207565, 0.1239967, 133.474, 2.061916, 1.539592, 10.13741
 
3.799997, -0.05762066, -0.02778143, 21.47264, 0, 0.0218004027341307381487038998, 8584.908, -1632.969, -3.908116, 0.01207565, 0.1239967, 133.3373, 2.062007, 1.539592, 10.13741
 
3.809997, -0.04884174, -0.02835764, 21.44777, 0, 0.0204133157250975884438681039, 8566.179, -1632.969, -3.908116, 0.01207565, 0.1239967, 133.2007, 2.062104, 1.539592, 10.13741
 
3.819997, -0.03992155, -0.02884605, 21.42292, 0, 0.0189585092706294828431634306, 8547.484, -1632.969, -3.908116, 0.01207565, 0.1239967, 133.0642, 2.062207, 1.539592, 10.13741
 
3.829997, -0.03091958, -0.02924527, 21.39809, 0, 0.0174463908793781078924779339, 8528.828, -1632.969, -3.908116, 0.01207565, 0.1239967, 132.9279, 2.062313, 1.539592, 10.13741
 
3.839997, -0.02193032, -0.02955446, 21.37329, 0, 0.0158943534918956034000227211, 8510.208, -1632.969, -3.908116, 0.01207565, 0.1239967, 132.7915, 2.062422, 1.539592, 10.13741
 
3.849997, -0.01302344, -0.02977377, 21.34851, 0, 0.0143155893710339871345353071, 8491.623, -1632.969, -3.908116, 0.01207565, 0.1239967, 132.6553, 2.062533, 1.539592, 10.13741
 
3.859997, -0.004269348, -0.029904, 21.32375, 0, 0.0127237601378785254283843473, 8473.072, -1632.969, -3.908116, 0.01207565, 0.1239967, 132.5192, 2.062645, 1.539592, 10.13741
 
3.869997, 0.004256736, -0.0299467, 21.29902, 0, 0.0111338664187754971439779557, 8454.556, -1632.969, -3.908116, 0.01207565, 0.1239967, 132.3832, 2.062756, 1.539592, 10.13741
 
3.879997, 0.01248977, -0.02990413, 21.27431, 0, 0.0095593328010535778869493335, 8436.075, -1632.969, -3.908116, 0.01207565, 0.1239967, 132.2472, 2.062867, 1.539592, 10.13741
 
3.889997, 0.02037111, -0.02977923, 21.24962, 0, 0.0080127487597333598289458703, 8417.629, -1632.969, -3.908116, 0.01207565, 0.1239967, 132.1114, 2.062976, 1.539592, 10.13741
 
3.899997, 0.02785196, -0.02957552, 21.22496, 0, 0.0065051136029780803081200668, 8399.222, -1632.969, -3.908116, 0.01207565, 0.1239967, 131.9756, 2.063082, 1.539592, 10.13741
 
3.909997, 0.03486846, -0.029297, 21.20033, 0, 0.0050506022633858005325737627, 8380.849, -1632.969, -3.908116, 0.01207565, 0.1239967, 131.84, 2.063184, 1.539592, 10.13741
 
3.919997, 0.04138045, -0.02894831, 21.17571, 0, 0.0036591748680144883278183610, 8362.51, -1632.969, -3.908116, 0.01207565, 0.1239967, 131.7044, 2.063282, 1.539592, 10.13741
 
3.929997, 0.04734499, -0.02853451, 21.15112, 0, 0.0023415622960712847991384479, 8344.205, -1632.969, -3.908116, 0.01207565, 0.1239967, 131.5689, 2.063375, 1.539592, 10.13741
 
3.939997, 0.05273147, -0.02806106, 21.12655, 0, 0.0011063696578015445203883170, 8325.935, -1632.969, -3.908116, 0.01207565, 0.1239967, 131.4335, 2.063462, 1.539592, 10.13741
 
3.949997, 0.05750608, -0.02753375, 21.102, 0, -0.0000370108118037729738197032, 8307.697, -1632.969, -3.908116, 0.01207565, 0.1239967, 131.2982, 2.063538, 1.539592, 10.13741
 
3.959997, 0.06164991, -0.02695869, 21.07748, 0, -0.0010821686682264267733387200, 8289.497, -1632.969, -3.908116, 0.01207565, 0.1239967, 131.1629, 2.063464, 1.539592, 10.13741
 
3.969997, 0.06514253, -0.02634219, 21.05298, 0, -0.0020221255591834564478648884, 8271.331, -1632.969, -3.908116, 0.01207565, 0.1239967, 131.0278, 2.063398, 1.539592, 10.13741
 
3.979997, 0.0679673, -0.02569076, 21.02851, 0, -0.0028501755171432309037464079, 8253.201, -1632.969, -3.908116, 0.01207565, 0.1239967, 130.8928, 2.063339, 1.539592, 10.13741
 
3.989997, 0.07013702, -0.02501109, 21.00405, 0, -0.0035652451402330609113452114, 8235.104, -1632.969, -3.908116, 0.01207565, 0.1239967, 130.7578, 2.063289, 1.539592, 10.13741
 
3.999997, 0.07164197, -0.02430972, 20.97962, 0, -0.0041619313146098971017010827, 8217.04, -1632.969, -3.908116, 0.01207565, 0.1239967, 130.6229, 2.063247, 1.539592, 10.13741
 
4.009997, 0.07248387, -0.0235933, 20.95521, 0, -0.0046370050439998174650786281, 8199.012, -1632.969, -3.908116, 0.01207565, 0.1239967, 130.4881, 2.063214, 1.539592, 10.13741
 
4.019997, 0.0726879, -0.02286846, 20.93083, 0, -0.0049918320195832972646115640, 8181.016, -1632.969, -3.908116, 0.01207565, 0.1239967, 130.3534, 2.063189, 1.539592, 10.13741
 
4.029997, 0.07226166, -0.02214158, 20.90646, 0, -0.0052244877156278249761803297, 8163.056, -1632.969, -3.908116, 0.01207565, 0.1239967, 130.2188, 2.063172, 1.539592, 10.13741
 
4.039998, 0.0712295, -0.02141896, 20.88213, 0, -0.0053363613697135403121174834, 8145.131, -1632.969, -3.908116, 0.01207565, 0.1239967, 130.0843, 2.063164, 1.539592, 10.13741
 
4.049998, 0.06962133, -0.02070667, 20.85781, 0, -0.0053301074459626626049051142, 8127.237, -1632.969, -3.908116, 0.01207565, 0.1239967, 129.9499, 2.063165, 1.539592, 10.13741
 
4.059998, 0.06746072, -0.02001046, 20.83351, 0, -0.0052072737277131192842806436, 8109.378, -1632.969, -3.908116, 0.01207565, 0.1239967, 129.8155, 2.063174, 1.539592, 10.13741
 
4.069998, 0.0647806, -0.01933585, 20.80924, 0, -0.0049714078725143697271360049, 8091.55, -1632.969, -3.908116, 0.01207565, 0.1239967, 129.6813, 2.06319, 1.539592, 10.13741
 
4.079998, 0.06162154, -0.01868804, 20.78498, 0, -0.0046277622972515323395599459, 8073.757, -1632.969, -3.908116, 0.01207565, 0.1239967, 129.5471, 2.063214, 1.539592, 10.13741
 
4.089999, 0.05802406, -0.01807183, 20.76076, 0, -0.0041818060456866698554701105, 8055.998, -1632.969, -3.908116, 0.01207565, 0.1239967, 129.413, 2.063246, 1.539592, 10.13741
 
4.099999, 0.05402933, -0.01749159, 20.73655, 0, -0.0036393801946965747013253952, 8038.273, -1632.969, -3.908116, 0.01207565, 0.1239967, 129.279, 2.063284, 1.539592, 10.13741
 
4.109999, 0.04967909, -0.01695129, 20.71237, 0, -0.0030066648893131445816489126, 8020.583, -1632.969, -3.908116, 0.01207565, 0.1239967, 129.1451, 2.063329, 1.539592, 10.13741
 
4.119999, 0.04501374, -0.0164545, 20.68821, 0, -0.0022898182979286688697104041, 8002.925, -1632.969, -3.908116, 0.01207565, 0.1239967, 129.0112, 2.063379, 1.539592, 10.13741
 
4.13, 0.0400818, -0.01600436, 20.66407, 0, -0.0014968501208289588449431879, 7985.297, -1632.969, -3.908116, 0.01207565, 0.1239967, 128.8774, 2.063435, 1.539592, 10.13741
 
4.14, 0.03493284, -0.01560355, 20.63995, 0, -0.0006362555850609632406198932, 7967.702, -1632.969, -3.908116, 0.01207565, 0.1239967, 128.7438, 2.063496, 1.539592, 10.13741
 
4.15, 0.02961065, -0.01525422, 20.61585, 0, 0.0002843703396755462633958105, 7950.142, -1632.969, -3.908116, 0.01207565, 0.1239967, 128.6102, 2.06352, 1.539592, 10.13741
 
4.16, 0.02416687, -0.01495811, 20.59177, 0, 0.0012559387431100938461109848, 7932.613, -1632.969, -3.908116, 0.01207565, 0.1239967, 128.4766, 2.063452, 1.539592, 10.13741
 
4.170001, 0.01865621, -0.01471644, 20.56772, 0, 0.0022682654934358097030372542, 7915.118, -1632.969, -3.908116, 0.01207565, 0.1239967, 128.3432, 2.06338, 1.539592, 10.13741
 
4.180001, 0.0131138, -0.01452988, 20.54369, 0, 0.0033147035990034175883362512, 7897.656, -1632.969, -3.908116, 0.01207565, 0.1239967, 128.2099, 2.063307, 1.539592, 10.13741
 
4.190001, 0.007583393, -0.01439874, 20.51968, 0, 0.0043866408856476463260342757, 7880.227, -1632.969, -3.908116, 0.01207565, 0.1239967, 128.0766, 2.063231, 1.539592, 10.13741
 
4.200001, 0.002119025, -0.01432291, 20.49569, 0, 0.0054730937428050348774447216, 7862.831, -1632.969, -3.908116, 0.01207565, 0.1239967, 127.9434, 2.063155, 1.539592, 10.13741
 
4.210001, -0.003242848, -0.01430172, 20.47173, 0, 0.0065663389513855968125481656, 7845.466, -1632.969, -3.908116, 0.01207565, 0.1239967, 127.8103, 2.063078, 1.539592, 10.13741
 
4.220002, -0.008467923, -0.01433415, 20.44778, 0, 0.0076588824772561581615261253, 7828.131, -1632.969, -3.908116, 0.01207565, 0.1239967, 127.6773, 2.063001, 1.539592, 10.13741
 
4.230002, -0.01351808, -0.01441883, 20.42385, 0, 0.0087422162213379803114635576, 7810.833, -1632.969, -3.908116, 0.01207565, 0.1239967, 127.5444, 2.062925, 1.539592, 10.13741
 
4.240002, -0.01835678, -0.01455401, 20.39995, 0, 0.0098079184213510629013082863, 7793.563, -1632.969, -3.908116, 0.01207565, 0.1239967, 127.4115, 2.06285, 1.539592, 10.13741
 
4.250002, -0.02294995, -0.01473757, 20.37607, 0, 0.0108478545810913589430333335, 7776.326, -1632.969, -3.908116, 0.01207565, 0.1239967, 127.2787, 2.062777, 1.539592, 10.13741
 
4.260003, -0.02727241, -0.01496707, 20.35221, 0, 0.0118555039176117151505072422, 7759.121, -1632.969, -3.908116, 0.01207565, 0.1239967, 127.146, 2.062706, 1.539592, 10.13741
 
4.270003, -0.03129636, -0.0152398, 20.32836, 0, 0.0128236455350150965598176469, 7741.948, -1632.969, -3.908116, 0.01207565, 0.1239967, 127.0134, 2.062638, 1.539592, 10.13741
 
4.280003, -0.03499639, -0.01555276, 20.30455, 0, 0.0137453693498799604484780120, 7724.81, -1632.969, -3.908116, 0.01207565, 0.1239967, 126.8808, 2.062573, 1.539592, 10.13741
 
4.290003, -0.03836276, -0.01590272, 20.28075, 0, 0.0146168765430604266481420920, 7707.703, -1632.969, -3.908116, 0.01207565, 0.1239967, 126.7484, 2.062511, 1.539592, 10.13741
 
4.300004, -0.0413713, -0.01628635, 20.25698, 0, 0.0154312821472946573058678875, 7690.625, -1632.969, -3.908116, 0.01207565, 0.1239967, 126.616, 2.062454, 1.539592, 10.13741
 
4.310004, -0.04401171, -0.01670006, 20.23322, 0, 0.0161844451357616175297531004, 7673.58, -1632.969, -3.908116, 0.01207565, 0.1239967, 126.4837, 2.062401, 1.539592, 10.13741
 
4.320004, -0.04627756, -0.01714018, 20.20949, 0, 0.0168729575595498884033518107, 7656.568, -1632.969, -3.908116, 0.01207565, 0.1239967, 126.3515, 2.062353, 1.539592, 10.13741
 
4.330004, -0.04815758, -0.01760296, 20.18578, 0, 0.0174923848467226653275488220, 7639.588, -1632.969, -3.908116, 0.01207565, 0.1239967, 126.2194, 2.06231, 1.539592, 10.13741
 
4.340004, -0.04964536, -0.01808453, 20.16209, 0, 0.0180391950373302809225178714, 7622.639, -1632.969, -3.908116, 0.01207565, 0.1239967, 126.0873, 2.062271, 1.539592, 10.13741
 
4.350005, -0.05074985, -0.01858099, 20.13842, 0, 0.0185130898769769854984069634, 7605.721, -1632.969, -3.908116, 0.01207565, 0.1239967, 125.9554, 2.062238, 1.539592, 10.13741
 
4.360005, -0.05146508, -0.01908848, 20.11477, 0, 0.0189106315913117694721852024, 7588.837, -1632.969, -3.908116, 0.01207565, 0.1239967, 125.8235, 2.06221, 1.539592, 10.13741
 
4.370005, -0.05180202, -0.01960314, 20.09115, 0, 0.0192319771563323958385115333, 7571.983, -1632.969, -3.908116, 0.01207565, 0.1239967, 125.6917, 2.062187, 1.539592, 10.13741
 
